"shapeid","x","y","house_num","special_co","streetname"
"2203","-73.8821693081","40.8298004969","1246","A","BRONX RIVER AVENUE"
"2204","-73.8522591326","40.7082193572","112","A","WALNUT STREET"
"2205","-73.7466708554","40.7720825626","7","A","38 DRIVE"
"2206","-73.916181039","40.7769513312","167","A","23 AVENUE"
"2207","-73.8429885118","40.7123915115","37","A","INGRAM STREET"
"2208","-73.8814153878","40.7043944434","2864","A","CENTRAL AVENUE"
"2209","-73.8918070559","40.567478511","238","A","ROXBURY AVENUE"
"2210","-73.8821562462","40.8297456898","1244","A","BRONX RIVER AVENUE"
"2211","-73.878677148","40.6464556733","1461","A","GENEVA LOOP"
"2212","-73.8793019776","40.6817472936","3137","A","ARLINGTON AVENUE"
"2213","-73.8355457993","40.7132280992","396","A","BURNS STREET"
"2214","-73.7529605724","40.7798384419","6","A","KNOLLWOOD AVENUE"
"2215","-73.9656841013","40.5797239913","50","A","BRIGHTON 2 WALK"
"2216","-73.8314991024","40.6547410722","47","A","RUSSELL STREET"
"2217","-73.7500880244","40.7784838257","312","A","WARWICK AVENUE"
"2218","-73.8253499142","40.7938726542","94","A","PARSONS BOULEVARD"
"2219","-73.8429209122","40.7105315001","249","A","75 ROAD"
"2220","-73.7514003634","40.7716954888","222","A","BAY STREET"
"2221","-73.7267437833","40.6553777919","259-055","A","FRANCIS LEWIS BOULEVARD"
"2222","-73.7457855998","40.7752855286","360","A","PARK LANE"
"2223","-73.9000064016","40.7202985414","67","A","59 AVENUE"
"2224","-73.8060806344","40.8215563702","47","A","PENNYFIELD CAMP"
"2225","-73.811991704","40.7592318399","149","A","BEECH AVENUE"
"2226","-73.7788124701","40.7175424607","185-037","A","CHELSEA STREET"
"2227","-73.8401123723","40.712922097","41","A","SHORTHILL ROAD"
"2228","-73.9042472905","40.7028616625","5811","A","PUTNAM AVENUE"
"2229","-74.1039131443","40.5928976623","1","A","ROMER ROAD"
"2230","-74.1317854191","40.5763051505","141","A","NUGENT STREET"
"2231","-74.1518495806","40.6148999599","448-01","A","CASWELL AVENUE"
"2232","-74.1514605148","40.6149158084","440-02","A","CASWELL AVENUE"
"2233","-74.1511326507","40.6116129054","545-02","A","WILLOW ROAD EAST"
"2234","-74.1510632204","40.6121540941","531-02","A","WILLOW ROAD EAST"
"2235","-74.1516816503","40.6126636369","517-01","A","WILLOW ROAD EAST"
"2236","-74.1970719701","40.5366534577","278","A","ELLSWORTH AVENUE"
"2237","-74.1468049323","40.5368195496","33","A","HIGHLAND LANE"
"2238","-74.2023064488","40.5545752927","144","A","CODY PLACE"
"2239","-74.1798324343","40.5503078162","161","A","GRANTWOOD AVENUE"
"2240","-74.14345866","40.554971471","274","A","TIMBER RIDGE DRIVE"
"2241","-74.1432874129","40.5548668269","286","A","TIMBER RIDGE DRIVE"
"2242","-74.1433147923","40.5548861173","284","A","TIMBER RIDGE DRIVE"
"2243","-74.0653224126","40.5932257387","55","A","ALEX CIRCLE"
"2244","-73.7495150044","40.7778845092","310","A","GROSVENOR STREET"
"2245","-73.8998817416","40.7203135656","63","A","59 AVENUE"
"2246","-73.7296250555","40.6707323599","134-042","A","135 AVENUE"
"2247","-73.8374651832","40.7145346275","297","A","BURNS STREET"
"2248","-73.7474348849","40.7727706205","3","A","EAST DRIVE"
"2249","-73.8351989809","40.7129113737","410","A","BURNS STREET"
"2250","-73.8288613772","40.7110127738","104","A","82 DRIVE"
"2251","-73.8434056638","40.7185233076","67","A","BURNS STREET"
"2252","-73.779117533","40.7172830043","185-032","A","CHELSEA STREET"
"2253","-73.9219289473","40.7203740442","57-003","A","48 STREET"
"2254","-73.8676391687","40.7042202726","47-036","A","81 STREET"
"2255","-73.83684987","40.7132731947","30","A","DEEPDENE ROAD"
"2256","-73.749984198","40.77740318","245","A","BEVERLY ROAD"
"2257","-73.8401522508","40.7116896799","236","A","GREENWAY SOUTH"
"2258","-73.7468543638","40.7740626941","4","A","OAK LANE"
"2259","-73.8970026474","40.6341648616","8","A","SCHENCK PLACE"
"2260","-73.8447678305","40.7181609556","19","A","GREENWAY TERRACE"
"2261","-73.8249462956","40.7908275491","7","A","9 AVENUE"
"2262","-73.8640828496","40.852047827","2060","A","ANTIN PLACE"
"2263","-73.8554325493","40.8593537185","2245","A","ESPLANADE"
"2264","-73.8569357759","40.8083847144","1628","A","UNDERHILL AVENUE"
"2265","-73.8285617561","40.7905651272","34","A","NORTH DRIVE"
"2266","-73.7537836723","40.7764513305","12","A","WESTMORELAND PLACE"
"2267","-73.73778174","40.7685253019","43-044","A","MARATHON PARKWAY"
"2268","-73.8621080009","40.6774467376","106-12","A","RUBY STREET"
"2269","-73.8481852789","40.814175595","325","A","HOWE AVENUE"
"2270","-73.8403090314","40.7139824387","84","A","75 ROAD"
"2271","-73.8458602981","40.7195852387","6","A","BURNS STREET"
"2272","-73.7499769657","40.7759975145","229","A","HOLLYWOOD AVENUE"
"2273","-73.7477964732","40.7756553387","315","A","ARLEIGH ROAD"
"2274","-73.7504510389","40.7808367835","333","A","KENMORE ROAD"
"2275","-73.8573458436","40.8092514864","1518","A","UNDERHILL AVENUE"
"2276","-73.8464873401","40.7187469798","30","A","TENNIS PLACE"
"2277","-73.9072431314","40.6441581532","5","A","ROSE STREET"
"2278","-73.7464846953","40.7739628211","6","A","OAK LANE"
"2279","-73.8285178902","40.7917280592","28","A","7 AVENUE"
"2280","-73.9071355294","40.6092454758","99","A","EAST 66 STREET"
"2281","-73.8423032647","40.7122099451","61","A","INGRAM STREET"
"2282","-73.8388212441","40.7236886052","70-001","A","113 STREET"
"2283","-73.8643603206","40.6821896462","7416","A","95 AVENUE"
"2284","-73.7786703798","40.717511409","185-041","A","CHELSEA STREET"
"2285","-73.8475263719","40.718881728","64","A","DARTMOUTH STREET"
"2286","-73.8651656132","40.682267409","48","A","FORBELL STREET"
"2287","-73.8385457239","40.7149593217","86","A","BEECHKNOLL ROAD"
"2288","-73.8391407662","40.7163010712","208","A","BURNS STREET"
"2289","-73.7880643366","40.7870520295","13-032","A","LORI DRIVE"
"2290","-73.9359259641","40.5833715755","11","A","SHALE STREET"
"2291","-73.8026963341","40.7713995554","161-019","A","BAYSIDE LANE"
"2292","-73.7469687743","40.7761825745","340","A","HOLLYWOOD AVENUE"
"2293","-73.8372604339","40.7137261595","24","A","UNDERWOOD ROAD"
"2294","-73.7389765323","40.7536045414","63-047","A","DOUGLASTON PARKWAY"
"2295","-73.9604499504","40.5826802942","9","A","BRIGHTON 8 COURT"
"2296","-73.9654849735","40.5794826493","53","A","BRIGHTON 2 PATH"
"2297","-73.9613085946","40.5810625545","29","A","BRIGHTON 7 COURT"
"2298","-73.8003218345","40.7826077331","163-049","A","WILLETS POINT BOULEVARD"
"2299","-73.8292692859","40.7906992631","40","A","141 STREET"
"2300","-73.9871635528","40.582773972","133","A","BAY 53 STREET"
"2301","-73.8558385062","40.8083592796","7","A","BANES COURT"
"2302","-73.7501190123","40.7780837976","303","A","GROSVENOR STREET"
"2303","-73.987228814","40.5834839964","153","A","BAY 52 STREET"
"2304","-73.8417569058","40.7127144458","163","A","GREENWAY SOUTH"
"2305","-73.749701322","40.5985571172","9","A","OSTEND PLACE"
"2306","-73.8395520453","40.7115101814","63","A","WENDOVER ROAD"
"2307","-73.8317170728","40.7110857381","124","A","82 AVENUE"
"2308","-73.7395088267","40.7535507441","63-055","A","DOUGLASTON PARKWAY"
"2309","-73.8492151107","40.8142337408","313","A","TORRY AVENUE"
"2310","-73.9186240183","40.7781817774","106","A","23 AVENUE"
"2311","-73.8476213885","40.8134157157","68","A","HOWE AVENUE"
"2312","-73.7300716175","40.6644212426","248-020","A","HOOK CREEK BOULEVARD"
"2313","-73.8424371865","40.7150111093","106","A","ASCAN AVENUE"
"2314","-73.9158683458","40.7762788363","184","A","23 AVENUE"
"2315","-73.8297229691","40.7119555132","103","A","82 AVENUE"
"2316","-73.746274408","40.7770073623","366","A","MANOR ROAD"
"2317","-73.8388208422","40.7154868438","12","A","75 ROAD"
"2318","-74.105880297","40.6244917686","97","A","WHITEWOOD AVENUE"
"2319","-73.747042384","40.7768910738","348","A","MANOR ROAD"
"2320","-73.8426315097","40.7127177429","42","A","INGRAM STREET"
"2321","-73.8634860954","40.6804716549","435","A","DREW STREET"
"2322","-74.1075365185","40.5918009281","220","A","FOUR CORNERS ROAD"
"2323","-74.1514947278","40.6148871191","442-01","A","CASWELL AVENUE"
"2324","-74.1511081136","40.6145927456","426-01","A","CASWELL AVENUE"
"2325","-74.1514891531","40.6140911379","419-01","A","WILLOW ROAD EAST"
"2326","-74.1524301395","40.614308045","441-01","A","WILLOW ROAD EAST"
"2327","-74.152108589","40.6134824405","469-01","A","WILLOW ROAD EAST"
"2328","-74.152115007","40.6135546582","467-01","A","WILLOW ROAD EAST"
"2329","-74.1509296249","40.612688063","503-01","A","WILLOW ROAD EAST"
"2330","-74.1517043402","40.6127100848","515-02","A","WILLOW ROAD EAST"
"2331","-74.1693874676","40.6367901148","108","A","MACORMAC PLACE"
"2332","-74.1652461462","40.6004698232","56","A","AMSTERDAM PLACE"
"2333","-74.1505895058","40.5493684153","25","A","NELSON AVENUE"
"2334","-74.101750588","40.5611612625","171","A","CEDAR GROVE COURT"
"2335","-74.1390120975","40.571019443","114","A","ARDSLEY STREET"
"2336","-74.2220610025","40.536653529","56","A","ROBIN COURT"
"2337","-74.1847600099","40.5640591346","33","A","AMANDA COURT"
"2338","-74.1856307564","40.5639923779","36","A","AMANDA COURT"
"2339","-74.1994748586","40.553493515","95","A","LOMBARD COURT"
"2340","-74.1844717454","40.5935410572","67","A","SIMMONS LOOP"
"2341","-73.8355904439","40.7132682422","394","A","BURNS STREET"
"2342","-73.8660099847","40.6825411986","339","A","ELDERT LANE"
"2343","-73.8363547384","40.7140036466","350","A","BURNS STREET"
"2344","-73.8397837085","40.7167436637","184","A","BURNS STREET"
"2345","-73.7490292679","40.7740386131","235","A","RIDGE ROAD"
"2346","-73.8366481823","40.7142836464","336","A","BURNS STREET"
"2347","-73.8635523851","40.6795446886","97-56","A","DREW STREET"
"2348","-73.8911611742","40.7023745865","2589","A","CENTRAL AVENUE"
"2349","-73.7523744505","40.7716882025","205","A","38 ROAD"
"2350","-73.8386347337","40.715033072","80","A","BEECHKNOLL ROAD"
"2351","-73.8445065249","40.7168422344","81","A","GREENWAY TERRACE"
"2352","-73.9066572619","40.7092292096","555","A","GRANDVIEW AVENUE"
"2353","-73.7478041052","40.770863403","34","A","CHERRY STREET"
"2354","-73.8400425102","40.7131215023","37","A","SHORTHILL ROAD"
"2355","-73.9130560655","40.7135050318","20-097","A","NURGE AVENUE"
"2356","-73.8127977965","40.7590135764","129","A","BEECH AVENUE"
"2357","-73.8905351852","40.702263095","2602","A","CENTRAL AVENUE"
"2358","-73.8548079192","40.809764869","29","A","GLENZ ESTATE"
"2359","-74.0032620759","40.5760349892","38","A","WEST 37 STREET"
"2360","-74.0032334393","40.5758755691","32","A","WEST 37 STREET"
"2361","-73.8310555547","40.712024539","117","A","81 AVENUE"
"2362","-73.9686206366","40.7751231802","74-001","A","EAST DRIVE"
"2363","-73.8693663935","40.8218656255","60","A","CLASON POINT LANE"
"2364","-73.9646432988","40.579378362","14","A","BRIGHTON 3 PLACE"
"2365","-73.8469014525","40.716275221","71-002","A","OLIVE PLACE"
"2366","-73.748891474","40.7723827602","217","A","38 ROAD"
"2367","-73.8802123599","40.7049549742","2901","A","CENTRAL AVENUE"
"2368","-73.8458946652","40.7179561307","46","A","71 AVENUE"
"2369","-73.8478240157","40.7173917523","27","A","EXETER STREET"
"2370","-73.9075363881","40.7097497653","501","A","GRANDVIEW AVENUE"
"2371","-73.9133495986","40.5632102411","721","A","LIBERTY LANE"
"2372","-73.9590302317","40.5756372933","130","A","OCEANA DRIVE WEST"
"2373","-73.8426808035","40.8398860339","132","A","WESTCHESTER AVENUE"
"2374","-73.7508673631","40.7762545696","208","A","MANOR ROAD"
"2375","-73.8478579245","40.8144220086","334","A","HOWE AVENUE"
"2376","-73.8621395906","40.6775522023","106-08","A","RUBY STREET"
"2377","-73.9604771066","40.5824899345","6","A","BRIGHTON 8 COURT"
"2378","-73.9662637454","40.5772741308","65","A","BRIGHTON 1 PLACE"
"2379","-73.7450040826","40.7712342483","15","A","STUART LANE"
"2380","-73.9358039586","40.5835564549","7","A","SHALE STREET"
"2381","-73.8302180706","40.7125745072","107","A","81 AVENUE"
"2382","-73.7458894434","40.6026531285","9-002","A","GARDEN COURT"
"2383","-73.9241538207","40.7303070002","44-060","A","55 AVENUE"
"2384","-73.9133444009","40.5632900121","720","A","LIBERTY LANE"
"2385","-73.7499986239","40.7792093566","336","A","RICHMOND ROAD"
"2386","-73.8000725945","40.7113162308","85-052","A","PARK CRESCENT"
"2387","-73.8408356886","40.7139159259","93","A","75 ROAD"
"2388","-73.7561667402","40.5981272012","21-006","A","FERNSIDE PLACE"
"2389","-73.7637385679","40.6031699957","10-009","A","BESSEMUND AVENUE"
"2390","-73.7458998694","40.7739569541","26","A","OAK LANE"
"2391","-73.8559150062","40.8086882928","4","A","DUNE COURT"
"2392","-73.8022853422","40.694232451","148-058","A","SOUTH ROAD"
"2393","-73.8358877103","40.7135355317","380","A","BURNS STREET"
"2394","-73.7458628685","40.7725829244","336","A","38 ROAD"
"2395","-73.7284194961","40.6571420384","147-008","A","FRANCIS LEWIS BOULEVARD"
"2396","-73.7467744063","40.7776313674","368","A","BEVERLY ROAD"
"2397","-73.9751058777","40.6154311601","1225","A","DAHILL ROAD"
"2398","-73.9463170164","40.7723172913","601","A","GRACIE TERRACE"
"2399","-73.9579760893","40.5817118351","55","A","IDE COURT"
"2400","-73.8376604104","40.7147184701","295","A","BURNS STREET"
"2401","-73.7482334024","40.7718769833","127","A","PROSPECT AVENUE"
"2402","-73.8295725969","40.7120462989","101","A","82 AVENUE"
"2403","-73.7472782771","40.7761249063","334","A","HOLLYWOOD AVENUE"
"2404","-73.740935824","40.7541669463","62-067","A","DOUGLASTON PARKWAY"
"2405","-73.857169717","40.8092945827","1618","A","UNDERHILL AVENUE"
"2406","-73.935807467","40.5836182412","6","A","SHALE STREET"
"2407","-73.8387792974","40.7160504221","224","A","BURNS STREET"
"2408","-73.9153807248","40.7067613052","1726","A","STOCKHOLM STREET"
"2409","-73.759396271","40.5968601668","308","A","CAMP ROAD"
"2410","-73.7470000207","40.7703898796","84","A","240 STREET"
"2411","-74.004341913","40.6550600372","170","A","35 STREET"
"2412","-73.848132516","40.7184104913","77","A","DARTMOUTH STREET"
"2413","-73.8095780388","40.7500814566","157-031","A","OAK AVENUE"
"2414","-73.7733620033","40.6734096555","134-035","A","166 PLACE"
"2415","-73.847405038","40.7172352528","43","A","EXETER STREET"
"2416","-73.8409901371","40.7163297355","15","A","BORAGE PLACE"
"2417","-73.8408698358","40.7136681206","105","A","75 ROAD"
"2418","-73.9629004316","40.6347648082","36","A","NEWKIRK PLAZA"
"2419","-73.7496179151","40.7799662597","348","A","KNOLLWOOD AVENUE"
"2420","-73.8633601195","40.6800093591","457","A","DREW STREET"
"2421","-73.7519184894","40.773963981","102","A","PARK LANE"
"2422","-73.7503599332","40.7745479697","203","A","PARK LANE"
"2423","-73.8476612084","40.813577785","314","A","HOWE AVENUE"
"2424","-73.8323472411","40.6562520242","15","A","BAYVIEW AVENUE"
"2425","-73.8917326696","40.7029520514","70-025","A","OTTO ROAD"
"2426","-73.9692420626","40.6331125687","732","A","EAST 8 STREET"
"2427","-73.8887360105","40.5664027933","82","A","CHURCH AVENUE"
"2428","-74.1516237963","40.6125526051","521-01","A","WILLOW ROAD EAST"
"2429","-74.1687452749","40.63672713","100","A","MACORMAC PLACE"
"2430","-74.0921533089","40.6123017806","25","A","CAMPUS ROAD"
"2431","-74.1947099266","40.6012528119","330","A","MEREDITH AVENUE"
"2432","-74.1315543988","40.6071339713","27","A","RAMSEY LANE"
"2433","-74.1516788836","40.6151885745","454-01","A","CASWELL AVENUE"
"2434","-74.1524628371","40.6143141104","441-02","A","WILLOW ROAD EAST"
"2435","-74.1520898526","40.6134414235","469-02","A","WILLOW ROAD EAST"
"2436","-74.1521155847","40.6136305681","465-01","A","WILLOW ROAD EAST"
"2437","-74.1521201098","40.6137032339","463-01","A","WILLOW ROAD EAST"
"2438","-74.1517950476","40.6136290128","457-02","A","WILLOW ROAD EAST"
"2439","-74.1517413002","40.6137069585","455-02","A","WILLOW ROAD EAST"
"2440","-74.1514221017","40.6128824213","487-02","A","WILLOW ROAD EAST"
"2441","-74.1510201985","40.6123482776","513-01","A","WILLOW ROAD EAST"
"2442","-74.15099427","40.6124448737","509-02","A","WILLOW ROAD EAST"
"2443","-74.1798958676","40.5503379198","163","A","GRANTWOOD AVENUE"
"2444","-74.2207632856","40.5249561766","2122","A","ADLERS WAY"
"2445","-74.1450934413","40.5532626494","38","A","STERN COURT"
"2446","-74.1466861167","40.5369534881","41","A","HIGHLAND LANE"
"2447","-74.1025526218","40.5615616904","133","A","CEDAR GROVE COURT"
"2448","-73.9161817408","40.7764643384","180","A","23 AVENUE"
"2449","-74.182808001","40.5979086315","33","A","BARON BOULEVARD"
"2450","-73.7507284181","40.7734762492","80","A","RIDGE ROAD"
"2451","-73.8372981719","40.7126168523","20","A","MARKWOOD PLACE"
"2452","-73.8763624461","40.7041606024","71-052","A","73 PLACE"
"2453","-73.8415005537","40.7141076587","35","A","SUMMER STREET"
"2454","-73.846945835","40.7870449993","10","A","BEECH COURT CIRCLE"
"2455","-73.7460691409","40.7714644394","325","A","CHERRY STREET"
"2456","-73.7480832877","40.7745573732","264","A","PARK LANE"
"2457","-73.8475218318","40.7162734999","117","A","71 AVENUE"
"2458","-73.8357859122","40.7130337465","808","A","BURNS STREET"
"2459","-73.8425841644","40.7104526704","250","A","75 ROAD"
"2460","-73.8475452159","40.8130852351","300","A","HOWE AVENUE"
"2461","-73.7466724696","40.7776540148","372","A","BEVERLY ROAD"
"2462","-73.8118629023","40.7592648564","157","A","BEECH AVENUE"
"2463","-73.9067138984","40.6585838848","185","A","THATFORD AVENUE"
"2464","-73.8448708443","40.7159072262","15","A","72 AVENUE"
"2465","-73.8060886248","40.8216236574","48","A","PENNYFIELD CAMP"
"2466","-73.9646070929","40.5803362645","50","A","BRIGHTON 3 COURT"
"2467","-73.8277984087","40.7909873988","26","A","NORTH DRIVE"
"2468","-73.8478876117","40.8145535674","53","A","HOWE AVENUE"
"2469","-73.9569860132","40.5757529307","135","A","OCEANA DRIVE EAST"
"2470","-73.7408785607","40.5985742501","616","A","JARVIS AVENUE"
"2471","-73.7490559086","40.7729174624","220","A","FOREST ROAD"
"2472","-73.843802117","40.7186856308","49","A","BURNS STREET"
"2473","-73.9954571986","40.7314226859","48","A","WASHINGTON MEWS"
"2474","-73.8676317151","40.7041693908","47-038","A","81 STREET"
